# rank, time, memory kiB
9, 1.69169819000505590e+09, 16803720
9, 1.69169821000522900e+09, 16803720
9, 1.69169823000540805e+09, 16803736
9, 1.69169825000557494e+09, 16803736
9, 1.69169827000574899e+09, 16803736
10, 1.69169809000400400e+09, 16444580
10, 1.69169811000432706e+09, 16760664
10, 1.69169813000448489e+09, 16760672
10, 1.69169815000467706e+09, 16760672
10, 1.69169817000486112e+09, 16760672
10, 1.69169819000504994e+09, 16760672
10, 1.69169821000523210e+09, 16760672
10, 1.69169823000541902e+09, 16760688
10, 1.69169825000559592e+09, 16760688
10, 1.69169827000578499e+09, 16760688
11, 1.69169809000397491e+09, 16351648
11, 1.69169811000428605e+09, 16745832
11, 1.69169813000446105e+09, 16745836
11, 1.69169815000464392e+09, 16745836
11, 1.69169817000480795e+09, 16745836
11, 1.69169819000498605e+09, 16745836
11, 1.69169821000516105e+09, 16745836
11, 1.69169823000533795e+09, 16745852
11, 1.69169825000552797e+09, 16745852
11, 1.69169827000570703e+09, 16745852
12, 1.69169809000406408e+09, 16397720
12, 1.69169811000441003e+09, 16791924
12, 1.69169813000458694e+09, 16791924
12, 1.69169815000478697e+09, 16791924
12, 1.69169817000497007e+09, 16791924
12, 1.69169819000516510e+09, 16791924
12, 1.69169821000534391e+09, 16791924
12, 1.69169823000554991e+09, 16791940
12, 1.69169825000573397e+09, 16791940
12, 1.69169827000592399e+09, 16791940
13, 1.69169809000416493e+09, 16406716
13, 1.69169811000447989e+09, 16800928
13, 1.69169813000463295e+09, 16800928
13, 1.69169815000478005e+09, 16800928
13, 1.69169817000495100e+09, 16800928
13, 1.69169819000513005e+09, 16800928
13, 1.69169821000529909e+09, 16800928
13, 1.69169823000549412e+09, 16800944
13, 1.69169825000565600e+09, 16800944
13, 1.69169827000583100e+09, 16800944
14, 1.69169809000401211e+09, 16440912
14, 1.69169811000434995e+09, 16757016
14, 1.69169813000454998e+09, 16757016
14, 1.69169815000472808e+09, 16757016
14, 1.69169817000492311e+09, 16757016
14, 1.69169819000510406e+09, 16757016
14, 1.69169821000529695e+09, 16757016
14, 1.69169823000549102e+09, 16757032
14, 1.69169825000568390e+09, 16757032
14, 1.69169827000586510e+09, 16757032
15, 1.69169809000410008e+09, 16351864
15, 1.69169811000440407e+09, 16746080
15, 1.69169813000456500e+09, 16746084
15, 1.69169815000474691e+09, 16746084
15, 1.69169817000492191e+09, 16746084
15, 1.69169819000508595e+09, 16746084
15, 1.69169821000526190e+09, 16746084
15, 1.69169823000542402e+09, 16746100
15, 1.69169825000559807e+09, 16746100
15, 1.69169827000575995e+09, 16746100
16, 1.69169809000398803e+09, 16399808
16, 1.69169811000434208e+09, 16794004
16, 1.69169813000455189e+09, 16794004
16, 1.69169815000471711e+09, 16794004
16, 1.69169817000488210e+09, 16794004
16, 1.69169819000507307e+09, 16794004
16, 1.69169821000526810e+09, 16794004
16, 1.69169823000545502e+09, 16794020
16, 1.69169825000563192e+09, 16794020
16, 1.69169827000581598e+09, 16794020
17, 1.69169809000405407e+09, 16407608
17, 1.69169811000441289e+09, 16801832
17, 1.69169813000459290e+09, 16801832
17, 1.69169815000474405e+09, 16801832
17, 1.69169817000489593e+09, 16801832
17, 1.69169819000507092e+09, 16801832
17, 1.69169821000523305e+09, 16801832
17, 1.69169823000540090e+09, 16801848
17, 1.69169825000555801e+09, 16801848
17, 1.69169827000573206e+09, 16801848
18, 1.69169809000394511e+09, 16442936
18, 1.69169811000431299e+09, 16763148
18, 1.69169813000450706e+09, 16763148
18, 1.69169815000467610e+09, 16763148
18, 1.69169817000484705e+09, 16763148
18, 1.69169819000504088e+09, 16763148
18, 1.69169821000522208e+09, 16763148
18, 1.69169823000540900e+09, 16763164
18, 1.69169825000558400e+09, 16763164
18, 1.69169827000577211e+09, 16763164
19, 1.69169809000409889e+09, 16350580
19, 1.69169811000441098e+09, 16744808
19, 1.69169813000459099e+09, 16744808
19, 1.69169815000474191e+09, 16744808
19, 1.69169817000489497e+09, 16744808
19, 1.69169819000506997e+09, 16744808
19, 1.69169821000522995e+09, 16744808
19, 1.69169823000539899e+09, 16744824
19, 1.69169825000555897e+09, 16744824
19, 1.69169827000572991e+09, 16744824
20, 1.69169809000399399e+09, 16447224
20, 1.69169811000429296e+09, 16763280
20, 1.69169813000449395e+09, 16763280
20, 1.69169815000464797e+09, 16763280
20, 1.69169817000481606e+09, 16763280
20, 1.69169819000499701e+09, 16763280
20, 1.69169821000517106e+09, 16763280
20, 1.69169823000533104e+09, 16763296
20, 1.69169825000550604e+09, 16763296
20, 1.69169827000568390e+09, 16763296
21, 1.69169809000406194e+09, 16410608
21, 1.69169811000437307e+09, 16804820
21, 1.69169813000454402e+09, 16804820
21, 1.69169815000470495e+09, 16804820
21, 1.69169817000485897e+09, 16804820
21, 1.69169819000503993e+09, 16804820
21, 1.69169821000519705e+09, 16804820
21, 1.69169823000536609e+09, 16804836
21, 1.69169825000552702e+09, 16804836
21, 1.69169827000571895e+09, 16804836
22, 1.69169809000395489e+09, 16446328
22, 1.69169811000426102e+09, 16762424
22, 1.69169813000446105e+09, 16762424
22, 1.69169815000461793e+09, 16762424
22, 1.69169817000478101e+09, 16762424
22, 1.69169819000497007e+09, 16762424
22, 1.69169821000515103e+09, 16762424
22, 1.69169823000532794e+09, 16762440
22, 1.69169825000549698e+09, 16762440
22, 1.69169827000569797e+09, 16762440
23, 1.69169809000401902e+09, 16407572
23, 1.69169811000432801e+09, 16723660
23, 1.69169813000450611e+09, 16723660
23, 1.69169815000465894e+09, 16723660
23, 1.69169817000481892e+09, 16723660
23, 1.69169819000498390e+09, 16723660
23, 1.69169821000515199e+09, 16723660
23, 1.69169823000531292e+09, 16723676
23, 1.69169825000549102e+09, 16723676
23, 1.69169827000565004e+09, 16723676
24, 1.69169809000394702e+09, 16376212
24, 1.69169811000426698e+09, 16770396
24, 1.69169813000446796e+09, 16770396
24, 1.69169815000463605e+09, 16770396
24, 1.69169817000480509e+09, 16770396
24, 1.69169819000500202e+09, 16770396
24, 1.69169821000519109e+09, 16770396
24, 1.69169823000537896e+09, 16770412
24, 1.69169825000555992e+09, 16770412
24, 1.69169827000574207e+09, 16770412
25, 1.69169809000410104e+09, 16411920
25, 1.69169811000441790e+09, 16727980
25, 1.69169813000459909e+09, 16727980
25, 1.69169815000475597e+09, 16727980
25, 1.69169817000491190e+09, 16727980
25, 1.69169819000509000e+09, 16727980
25, 1.69169821000525689e+09, 16727980
25, 1.69169823000542903e+09, 16727996
25, 1.69169825000559402e+09, 16727996
25, 1.69169827000576997e+09, 16727996
26, 1.69169809000401211e+09, 16404024
26, 1.69169811000433898e+09, 16798240
26, 1.69169813000453711e+09, 16798240
26, 1.69169815000470495e+09, 16798240
26, 1.69169817000487304e+09, 16798240
26, 1.69169819000509501e+09, 16798240
26, 1.69169821000527501e+09, 16798240
26, 1.69169823000547099e+09, 16798256
26, 1.69169825000564599e+09, 16798256
26, 1.69169827000583601e+09, 16798256
27, 1.69169809000404692e+09, 16408136
27, 1.69169811000434089e+09, 16802360
27, 1.69169813000451899e+09, 16802360
27, 1.69169815000466990e+09, 16802360
27, 1.69169817000482512e+09, 16802360
27, 1.69169819000501490e+09, 16802360
27, 1.69169821000517797e+09, 16802360
27, 1.69169823000535202e+09, 16802376
27, 1.69169825000551391e+09, 16802376
27, 1.69169827000568199e+09, 16802376
28, 1.69169809000408006e+09, 16403772
28, 1.69169811000445700e+09, 16797968
28, 1.69169813000462794e+09, 16797968
28, 1.69169815000482106e+09, 16797968
28, 1.69169817000500107e+09, 16797968
28, 1.69169819000519991e+09, 16797968
28, 1.69169821000537610e+09, 16797968
28, 1.69169823000557089e+09, 16797984
28, 1.69169825000576401e+09, 16797984
28, 1.69169827000594091e+09, 16797984
29, 1.69169809000405312e+09, 16352428
29, 1.69169811000438309e+09, 16746616
29, 1.69169813000454211e+09, 16746616
29, 1.69169815000470805e+09, 16746616
29, 1.69169817000487089e+09, 16746616
29, 1.69169819000503993e+09, 16746616
29, 1.69169821000520992e+09, 16746616
29, 1.69169823000537205e+09, 16746632
29, 1.69169825000555301e+09, 16746632
29, 1.69169827000571609e+09, 16746632
30, 1.69169809000399899e+09, 16445868
30, 1.69169811000433397e+09, 16761948
30, 1.69169813000450206e+09, 16761948
30, 1.69169815000469589e+09, 16761948
30, 1.69169817000488210e+09, 16761948
30, 1.69169819000505304e+09, 16761948
30, 1.69169821000523305e+09, 16761948
30, 1.69169823000539899e+09, 16761964
30, 1.69169825000555396e+09, 16761964
30, 1.69169827000572801e+09, 16761964
31, 1.69169809000411391e+09, 16375440
31, 1.69169811000444889e+09, 16769672
31, 1.69169813000460792e+09, 16769676
31, 1.69169815000478196e+09, 16769676
31, 1.69169817000494909e+09, 16769676
31, 1.69169819000512409e+09, 16769676
31, 1.69169821000530005e+09, 16769676
31, 1.69169823000547099e+09, 16769692
31, 1.69169825000563312e+09, 16769692
31, 1.69169827000580812e+09, 16769692
32, 1.69169809000411797e+09, 16443800
32, 1.69169811000450397e+09, 16759880
32, 1.69169813000474000e+09, 16759880
32, 1.69169815000494790e+09, 16759880
32, 1.69169817000514793e+09, 16759880
32, 1.69169819000538301e+09, 16759880
32, 1.69169821000559902e+09, 16759880
32, 1.69169823000582409e+09, 16759896
32, 1.69169825000602794e+09, 16759896
32, 1.69169827000625110e+09, 16759896
33, 1.69169809000402808e+09, 16407532
33, 1.69169811000438190e+09, 16801736
33, 1.69169813000454402e+09, 16801736
33, 1.69169815000473905e+09, 16801736
33, 1.69169817000494289e+09, 16802132
33, 1.69169819000515509e+09, 16804484
33, 1.69169821000536394e+09, 16804484
33, 1.69169823000557709e+09, 16813032
33, 1.69169825000577593e+09, 16813032
33, 1.69169827000598311e+09, 16813032
34, 1.69169809000397301e+09, 16446752
34, 1.69169811000428700e+09, 16762828
34, 1.69169813000450110e+09, 16762828
34, 1.69169815000468397e+09, 16762828
34, 1.69169817000486708e+09, 16762828
34, 1.69169819000506997e+09, 16762828
34, 1.69169821000527692e+09, 16762828
34, 1.69169823000547099e+09, 16762844
34, 1.69169825000565100e+09, 16762844
34, 1.69169827000585103e+09, 16762844
35, 1.69169809000406194e+09, 16409752
35, 1.69169811000441194e+09, 16803960
35, 1.69169813000463295e+09, 16803960
35, 1.69169815000482607e+09, 16803960
35, 1.69169817000503206e+09, 16803960
35, 1.69169819000525403e+09, 16803960
35, 1.69169821000545096e+09, 16803960
35, 1.69169823000566196e+09, 16803976
35, 1.69169825000586104e+09, 16803976
35, 1.69169827000607896e+09, 16803976
36, 1.69169809000408697e+09, 16448056
36, 1.69169811000444102e+09, 16764120
36, 1.69169813000463104e+09, 16764120
36, 1.69169815000478196e+09, 16764120
36, 1.69169817000492692e+09, 16764120
36, 1.69169819000509191e+09, 16764120
36, 1.69169821000525904e+09, 16764120
36, 1.69169823000542593e+09, 16764136
36, 1.69169825000558496e+09, 16764136
36, 1.69169827000574493e+09, 16764136
37, 1.69169809000412703e+09, 16408516
37, 1.69169811000445509e+09, 16802708
37, 1.69169813000462604e+09, 16802708
37, 1.69169815000477600e+09, 16802708
37, 1.69169817000491500e+09, 16802708
37, 1.69169819000507593e+09, 16802708
37, 1.69169821000523496e+09, 16802708
37, 1.69169823000539994e+09, 16802724
37, 1.69169825000554299e+09, 16802724
37, 1.69169827000569892e+09, 16802724
38, 1.69169809000401497e+09, 16444860
38, 1.69169811000433397e+09, 16760952
38, 1.69169813000452304e+09, 16760952
38, 1.69169815000466990e+09, 16760952
38, 1.69169817000482202e+09, 16760952
38, 1.69169819000499797e+09, 16760952
38, 1.69169821000518608e+09, 16760952
38, 1.69169823000535202e+09, 16760968
38, 1.69169825000551605e+09, 16760968
38, 1.69169827000568604e+09, 16760968
39, 1.69169809000404096e+09, 16359512
39, 1.69169811000434303e+09, 16753732
39, 1.69169813000450397e+09, 16753732
39, 1.69169815000464296e+09, 16753732
39, 1.69169817000478792e+09, 16753732
39, 1.69169819000495100e+09, 16753732
39, 1.69169821000510502e+09, 16753732
39, 1.69169823000526094e+09, 16753748
39, 1.69169825000540996e+09, 16753748
39, 1.69169827000556993e+09, 16753748
40, 1.69169809000401807e+09, 16442880
40, 1.69169811000441003e+09, 16758956
40, 1.69169813000460792e+09, 16758960
40, 1.69169815000484490e+09, 16758960
40, 1.69169817000506902e+09, 16758960
40, 1.69169819000527310e+09, 16758960
40, 1.69169821000550294e+09, 16758960
40, 1.69169823000572705e+09, 16758976
40, 1.69169825000595689e+09, 16758976
40, 1.69169827000617003e+09, 16758976
41, 1.69169809000408101e+09, 16350988
41, 1.69169811000445795e+09, 16745184
41, 1.69169813000465608e+09, 16745184
41, 1.69169815000486994e+09, 16745184
41, 1.69169817000506806e+09, 16745184
41, 1.69169819000528789e+09, 16745184
41, 1.69169821000550604e+09, 16745184
41, 1.69169823000572610e+09, 16745200
41, 1.69169825000592303e+09, 16745200
41, 1.69169827000614095e+09, 16745200
42, 1.69169809000395894e+09, 16441108
42, 1.69169811000430298e+09, 16757160
42, 1.69169813000449204e+09, 16757160
42, 1.69169815000470209e+09, 16757160
42, 1.69169817000491095e+09, 16757160
42, 1.69169819000510597e+09, 16757160
42, 1.69169821000531602e+09, 16757160
42, 1.69169823000552106e+09, 16757176
42, 1.69169825000573707e+09, 16757176
42, 1.69169827000593209e+09, 16757176
43, 1.69169809000412393e+09, 16405500
43, 1.69169811000448394e+09, 16799724
43, 1.69169813000466704e+09, 16799728
43, 1.69169815000486493e+09, 16799728
43, 1.69169817000506806e+09, 16799728
43, 1.69169819000525999e+09, 16799728
43, 1.69169821000546789e+09, 16799728
43, 1.69169823000566196e+09, 16799744
43, 1.69169825000586510e+09, 16799744
43, 1.69169827000605202e+09, 16799744
44, 1.69169809000409603e+09, 16441444
44, 1.69169811000443101e+09, 16757548
44, 1.69169813000464201e+09, 16757548
44, 1.69169815000483108e+09, 16757548
44, 1.69169817000500989e+09, 16757548
44, 1.69169819000522089e+09, 16757548
44, 1.69169821000540709e+09, 16757548
44, 1.69169823000560093e+09, 16757564
44, 1.69169825000581193e+09, 16757564
44, 1.69169827000601506e+09, 16757564
45, 1.69169809000405788e+09, 16401996
45, 1.69169811000439596e+09, 16796220
45, 1.69169813000461197e+09, 16796220
45, 1.69169815000479603e+09, 16796220
45, 1.69169817000496697e+09, 16796220
45, 1.69169819000517392e+09, 16796220
45, 1.69169821000535202e+09, 16796220
45, 1.69169823000554299e+09, 16796236
45, 1.69169825000572395e+09, 16796236
45, 1.69169827000592589e+09, 16796236
46, 1.69169809000398207e+09, 16440736
46, 1.69169811000430989e+09, 16756824
46, 1.69169813000451899e+09, 16756824
46, 1.69169815000470901e+09, 16756824
46, 1.69169817000490999e+09, 16756824
46, 1.69169819000512600e+09, 16756824
46, 1.69169821000530910e+09, 16756824
46, 1.69169823000552607e+09, 16756840
46, 1.69169825000571489e+09, 16756840
46, 1.69169827000592303e+09, 16756840
47, 1.69169809000402188e+09, 16402700
47, 1.69169811000437403e+09, 16796924
47, 1.69169813000460911e+09, 16796924
47, 1.69169815000481391e+09, 16796924
47, 1.69169817000501299e+09, 16796924
47, 1.69169819000523496e+09, 16796924
47, 1.69169821000544310e+09, 16796924
47, 1.69169823000565910e+09, 16796940
47, 1.69169825000588989e+09, 16796940
47, 1.69169827000611711e+09, 16796940
48, 1.69169809000408292e+09, 16443476
48, 1.69169811000442505e+09, 16759560
48, 1.69169813000459290e+09, 16759560
48, 1.69169815000477004e+09, 16759560
48, 1.69169817000494599e+09, 16759560
48, 1.69169819000513196e+09, 16759560
48, 1.69169821000533390e+09, 16759560
48, 1.69169823000551105e+09, 16759576
48, 1.69169825000567698e+09, 16759576
48, 1.69169827000586700e+09, 16759576
49, 1.69169809000400400e+09, 16355256
49, 1.69169811000432706e+09, 16749476
49, 1.69169813000453305e+09, 16749476
49, 1.69169815000469208e+09, 16749476
49, 1.69169817000485706e+09, 16749476
49, 1.69169819000504398e+09, 16749476
49, 1.69169821000522494e+09, 16749476
49, 1.69169823000540590e+09, 16749492
49, 1.69169825000556207e+09, 16749492
49, 1.69169827000574899e+09, 16749492
50, 1.69169809000395298e+09, 16411248
50, 1.69169811000424910e+09, 16727328
50, 1.69169813000449800e+09, 16727328
50, 1.69169815000470304e+09, 16727328
50, 1.69169817000491095e+09, 16727328
50, 1.69169819000515389e+09, 16727328
50, 1.69169821000535202e+09, 16727328
50, 1.69169823000553989e+09, 16727344
50, 1.69169825000570512e+09, 16727344
50, 1.69169827000588799e+09, 16727344
51, 1.69169809000404811e+09, 16405044
51, 1.69169811000434494e+09, 16799248
51, 1.69169813000455809e+09, 16799248
51, 1.69169815000472403e+09, 16799248
51, 1.69169817000489497e+09, 16799248
51, 1.69169819000510097e+09, 16799248
51, 1.69169821000531006e+09, 16799248
51, 1.69169823000549793e+09, 16799264
51, 1.69169825000567794e+09, 16799264
51, 1.69169827000588894e+09, 16799264
52, 1.69169809000403810e+09, 16412260
52, 1.69169811000436211e+09, 16728340
52, 1.69169813000452495e+09, 16728340
52, 1.69169815000471497e+09, 16728340
52, 1.69169817000488710e+09, 16728340
52, 1.69169819000504088e+09, 16728340
52, 1.69169821000520802e+09, 16728340
52, 1.69169823000536895e+09, 16728356
52, 1.69169825000552607e+09, 16728356
52, 1.69169827000569892e+09, 16728356
53, 1.69169809000399089e+09, 16353844
53, 1.69169811000429893e+09, 16748064
53, 1.69169813000445104e+09, 16748064
53, 1.69169815000459099e+09, 16748064
53, 1.69169817000475788e+09, 16748064
53, 1.69169819000494194e+09, 16748064
53, 1.69169821000511098e+09, 16748064
53, 1.69169823000525904e+09, 16748080
53, 1.69169825000541711e+09, 16748080
53, 1.69169827000557899e+09, 16748080
54, 1.69169809000410008e+09, 16400616
54, 1.69169811000441504e+09, 16794832
54, 1.69169813000458002e+09, 16794844
54, 1.69169815000476599e+09, 16794844
54, 1.69169817000496101e+09, 16794844
54, 1.69169819000514293e+09, 16794844
54, 1.69169821000531507e+09, 16794844
54, 1.69169823000548601e+09, 16794860
54, 1.69169825000565910e+09, 16794860
54, 1.69169827000586295e+09, 16794860
55, 1.69169809000413895e+09, 16400600
55, 1.69169811000444293e+09, 16794808
55, 1.69169813000459909e+09, 16794808
55, 1.69169815000477600e+09, 16794808
55, 1.69169817000498009e+09, 16794808
55, 1.69169819000515294e+09, 16794808
55, 1.69169821000532699e+09, 16794808
55, 1.69169823000548792e+09, 16794824
55, 1.69169825000564408e+09, 16794824
55, 1.69169827000578594e+09, 16794824
56, 1.69169809000403500e+09, 16403444
56, 1.69169811000435495e+09, 16797592
56, 1.69169813000452709e+09, 16797592
56, 1.69169815000471997e+09, 16797592
56, 1.69169817000490904e+09, 16797592
56, 1.69169819000507998e+09, 16797592
56, 1.69169821000526595e+09, 16797592
56, 1.69169823000545692e+09, 16797608
56, 1.69169825000565696e+09, 16797608
56, 1.69169827000583506e+09, 16797608
57, 1.69169809000396609e+09, 16403584
57, 1.69169811000432396e+09, 16797812
57, 1.69169813000452995e+09, 16797816
57, 1.69169815000471807e+09, 16797816
57, 1.69169817000489998e+09, 16797816
57, 1.69169819000506401e+09, 16797816
57, 1.69169821000524211e+09, 16797816
57, 1.69169823000541091e+09, 16797832
57, 1.69169825000558305e+09, 16797832
57, 1.69169827000575709e+09, 16797832
58, 1.69169809000401402e+09, 16447396
58, 1.69169811000435209e+09, 16763472
58, 1.69169813000452995e+09, 16763472
58, 1.69169815000471592e+09, 16763472
58, 1.69169817000489593e+09, 16763472
58, 1.69169819000508499e+09, 16763472
58, 1.69169821000527000e+09, 16763472
58, 1.69169823000546288e+09, 16763488
58, 1.69169825000564790e+09, 16763488
58, 1.69169827000583696e+09, 16763488
59, 1.69169809000408101e+09, 16403284
59, 1.69169811000440192e+09, 16719392
59, 1.69169813000455904e+09, 16719392
59, 1.69169815000472593e+09, 16719392
59, 1.69169817000489092e+09, 16719392
59, 1.69169819000506806e+09, 16719392
59, 1.69169821000523996e+09, 16719392
59, 1.69169823000540400e+09, 16719408
59, 1.69169825000558305e+09, 16719408
59, 1.69169827000574899e+09, 16719408
60, 1.69169809000407600e+09, 16444024
60, 1.69169811000438190e+09, 16760112
60, 1.69169813000453305e+09, 16760112
60, 1.69169815000469804e+09, 16760112
60, 1.69169817000488400e+09, 16760112
60, 1.69169819000502610e+09, 16760112
60, 1.69169821000520802e+09, 16760112
60, 1.69169823000538707e+09, 16760128
60, 1.69169825000556707e+09, 16760128
60, 1.69169827000572491e+09, 16760128
61, 1.69169809000411105e+09, 16407000
61, 1.69169811000444388e+09, 16801216
61, 1.69169813000462508e+09, 16801216
61, 1.69169815000477505e+09, 16801216
61, 1.69169817000493503e+09, 16801216
61, 1.69169819000509810e+09, 16801216
61, 1.69169821000526595e+09, 16801216
61, 1.69169823000541091e+09, 16801232
61, 1.69169825000557590e+09, 16801232
61, 1.69169827000573707e+09, 16801232
62, 1.69169809000402498e+09, 16449044
62, 1.69169811000434089e+09, 16765128
62, 1.69169813000450110e+09, 16765128
62, 1.69169815000466609e+09, 16765128
62, 1.69169817000485301e+09, 16765128
62, 1.69169819000503397e+09, 16765128
62, 1.69169821000520205e+09, 16765128
62, 1.69169823000537896e+09, 16765144
62, 1.69169825000553894e+09, 16765144
62, 1.69169827000572205e+09, 16765144
63, 1.69169809000398111e+09, 16407652
63, 1.69169811000429296e+09, 16801860
63, 1.69169813000444198e+09, 16801864
63, 1.69169815000462008e+09, 16801864
63, 1.69169817000479198e+09, 16801864
63, 1.69169819000495100e+09, 16801864
63, 1.69169821000510502e+09, 16801864
63, 1.69169823000527406e+09, 16801880
63, 1.69169825000542307e+09, 16801880
63, 1.69169827000558305e+09, 16801880
