# rank, time, memory kiB
22, 1.69169705145121789e+09, 16850952
22, 1.69169707145144796e+09, 16850952
22, 1.69169709145163989e+09, 16850952
22, 1.69169711145183206e+09, 16850952
22, 1.69169713145204210e+09, 16850968
22, 1.69169715145228505e+09, 16850968
22, 1.69169717145251012e+09, 16850968
23, 1.69169699145051289e+09, 16463216
23, 1.69169701145091391e+09, 16856456
23, 1.69169703145112395e+09, 16856456
23, 1.69169705145132709e+09, 16856456
23, 1.69169707145154500e+09, 16856456
23, 1.69169709145175505e+09, 16856456
23, 1.69169711145199299e+09, 16856456
23, 1.69169713145222807e+09, 16856472
23, 1.69169715145246005e+09, 16856472
23, 1.69169717145266795e+09, 16856472
24, 1.69169699145039296e+09, 16398468
24, 1.69169701145073390e+09, 16791716
24, 1.69169703145091891e+09, 16791716
24, 1.69169705145113611e+09, 16791716
24, 1.69169707145133090e+09, 16791716
24, 1.69169709145149899e+09, 16791716
24, 1.69169711145171309e+09, 16791716
24, 1.69169713145190811e+09, 16791732
24, 1.69169715145212507e+09, 16791732
24, 1.69169717145232606e+09, 16791732
25, 1.69169699145036101e+09, 16414764
25, 1.69169701145071507e+09, 16730092
25, 1.69169703145089889e+09, 16730092
25, 1.69169705145114112e+09, 16730092
25, 1.69169707145135593e+09, 16730092
25, 1.69169709145156193e+09, 16730092
25, 1.69169711145178390e+09, 16730092
25, 1.69169713145199800e+09, 16730108
25, 1.69169715145222712e+09, 16730108
25, 1.69169717145243192e+09, 16730108
26, 1.69169699145031905e+09, 16399132
26, 1.69169701145065498e+09, 16714456
26, 1.69169703145082211e+09, 16714456
26, 1.69169705145102692e+09, 16714456
26, 1.69169707145120001e+09, 16714456
26, 1.69169709145136905e+09, 16714456
26, 1.69169711145156002e+09, 16714456
26, 1.69169713145173693e+09, 16714472
26, 1.69169715145192003e+09, 16714472
26, 1.69169717145210290e+09, 16714472
27, 1.69169699145029712e+09, 16411840
27, 1.69169701145066595e+09, 16805088
27, 1.69169703145086908e+09, 16805088
27, 1.69169705145112896e+09, 16805088
27, 1.69169707145134711e+09, 16805088
27, 1.69169709145155811e+09, 16805088
27, 1.69169711145179296e+09, 16805088
27, 1.69169713145202494e+09, 16805104
27, 1.69169715145224905e+09, 16805104
27, 1.69169717145245290e+09, 16805104
28, 1.69169699145044088e+09, 16399124
28, 1.69169701145078802e+09, 16792360
28, 1.69169703145099092e+09, 16792360
28, 1.69169705145118308e+09, 16792360
28, 1.69169707145137310e+09, 16792360
28, 1.69169709145156407e+09, 16792360
28, 1.69169711145176411e+09, 16792360
28, 1.69169713145197105e+09, 16792376
28, 1.69169715145217299e+09, 16792376
28, 1.69169717145236111e+09, 16792376
29, 1.69169699145032597e+09, 16366076
29, 1.69169701145059896e+09, 16759312
29, 1.69169703145077300e+09, 16759312
29, 1.69169705145096397e+09, 16759312
29, 1.69169707145115089e+09, 16759312
29, 1.69169709145131803e+09, 16759312
29, 1.69169711145150208e+09, 16759312
29, 1.69169713145168996e+09, 16759328
29, 1.69169715145186710e+09, 16759328
29, 1.69169717145203400e+09, 16759328
30, 1.69169699145039105e+09, 16410404
30, 1.69169701145073509e+09, 16803600
30, 1.69169703145093489e+09, 16803600
30, 1.69169705145112705e+09, 16803600
30, 1.69169707145132804e+09, 16803600
30, 1.69169709145152593e+09, 16803600
30, 1.69169711145172811e+09, 16803600
30, 1.69169713145191693e+09, 16803620
30, 1.69169715145212412e+09, 16803620
30, 1.69169717145231795e+09, 16803620
31, 1.69169699145041609e+09, 16395536
31, 1.69169701145075703e+09, 16788768
31, 1.69169703145097303e+09, 16788768
31, 1.69169705145118690e+09, 16788768
31, 1.69169707145138502e+09, 16788768
31, 1.69169709145158005e+09, 16788768
31, 1.69169711145179105e+09, 16788768
31, 1.69169713145199108e+09, 16788784
31, 1.69169715145219803e+09, 16788784
31, 1.69169717145238090e+09, 16788784
32, 1.69169699145034790e+09, 16366224
32, 1.69169701145063090e+09, 16759472
32, 1.69169703145076609e+09, 16759472
32, 1.69169705145089507e+09, 16759472
32, 1.69169707145105195e+09, 16759472
32, 1.69169709145119190e+09, 16759472
32, 1.69169711145133710e+09, 16759472
32, 1.69169713145146990e+09, 16759488
32, 1.69169715145161605e+09, 16759488
32, 1.69169717145175910e+09, 16759488
33, 1.69169699145029402e+09, 16359460
33, 1.69169701145060396e+09, 16752696
33, 1.69169703145077491e+09, 16752696
33, 1.69169705145092297e+09, 16752696
33, 1.69169707145109892e+09, 16752696
33, 1.69169709145126104e+09, 16752696
33, 1.69169711145143795e+09, 16752696
33, 1.69169713145160604e+09, 16752712
33, 1.69169715145177507e+09, 16752712
33, 1.69169717145193791e+09, 16752712
34, 1.69169699145044398e+09, 16415452
34, 1.69169701145074892e+09, 16808712
34, 1.69169703145088792e+09, 16808712
34, 1.69169705145102310e+09, 16808712
34, 1.69169707145118594e+09, 16808712
34, 1.69169709145132804e+09, 16808712
34, 1.69169711145148611e+09, 16808712
34, 1.69169713145162606e+09, 16808728
34, 1.69169715145178795e+09, 16808728
34, 1.69169717145193291e+09, 16808728
35, 1.69169699145040393e+09, 16412728
35, 1.69169701145070505e+09, 16728020
35, 1.69169703145086694e+09, 16728020
35, 1.69169705145098495e+09, 16728020
35, 1.69169707145113897e+09, 16728020
35, 1.69169709145125890e+09, 16728020
35, 1.69169711145139694e+09, 16728020
35, 1.69169713145157003e+09, 16728036
35, 1.69169715145173192e+09, 16728036
35, 1.69169717145186400e+09, 16728036
36, 1.69169699145049500e+09, 16427780
36, 1.69169701145085096e+09, 16743528
36, 1.69169703145102191e+09, 16743528
36, 1.69169705145117998e+09, 16743528
36, 1.69169707145135403e+09, 16743528
36, 1.69169709145152807e+09, 16743528
36, 1.69169711145170093e+09, 16743528
36, 1.69169713145187593e+09, 16743544
36, 1.69169715145205903e+09, 16743544
36, 1.69169717145222712e+09, 16743544
37, 1.69169699145055509e+09, 16428224
37, 1.69169701145091105e+09, 16743556
37, 1.69169703145107603e+09, 16743560
37, 1.69169705145124412e+09, 16743560
37, 1.69169707145142889e+09, 16743560
37, 1.69169709145162392e+09, 16743560
37, 1.69169711145180798e+09, 16743560
37, 1.69169713145198107e+09, 16743576
37, 1.69169715145215106e+09, 16743576
37, 1.69169717145233011e+09, 16743576
38, 1.69169699145038795e+09, 16397152
38, 1.69169701145072508e+09, 16790412
38, 1.69169703145087600e+09, 16790412
38, 1.69169705145103312e+09, 16790412
38, 1.69169707145121002e+09, 16790412
38, 1.69169709145137691e+09, 16790412
38, 1.69169711145154405e+09, 16790412
38, 1.69169713145170093e+09, 16790428
38, 1.69169715145187402e+09, 16790428
38, 1.69169717145203900e+09, 16790428
39, 1.69169699145043302e+09, 16362488
39, 1.69169701145075989e+09, 16755740
39, 1.69169703145090389e+09, 16755740
39, 1.69169705145105100e+09, 16755740
39, 1.69169707145120001e+09, 16755740
39, 1.69169709145138407e+09, 16755740
39, 1.69169711145154190e+09, 16755740
39, 1.69169713145170307e+09, 16755756
39, 1.69169715145187306e+09, 16755756
39, 1.69169717145203400e+09, 16755756
40, 1.69169699145041609e+09, 16411380
40, 1.69169701145078111e+09, 16726660
40, 1.69169703145097089e+09, 16726660
40, 1.69169705145118308e+09, 16726660
40, 1.69169707145138001e+09, 16726660
40, 1.69169709145157099e+09, 16726660
40, 1.69169711145176792e+09, 16726660
40, 1.69169713145193911e+09, 16726676
40, 1.69169715145214391e+09, 16726676
40, 1.69169717145233297e+09, 16726676
41, 1.69169699145039105e+09, 16415560
41, 1.69169701145078206e+09, 16808840
41, 1.69169703145097589e+09, 16808840
41, 1.69169705145122004e+09, 16808840
41, 1.69169707145143700e+09, 16808840
41, 1.69169709145165491e+09, 16808840
41, 1.69169711145188689e+09, 16808840
41, 1.69169713145210910e+09, 16808856
41, 1.69169715145234108e+09, 16808856
41, 1.69169717145256901e+09, 16808856
42, 1.69169699145033407e+09, 16399712
42, 1.69169701145066094e+09, 16715028
42, 1.69169703145083404e+09, 16715028
42, 1.69169705145100594e+09, 16715028
42, 1.69169707145117593e+09, 16715028
42, 1.69169709145135188e+09, 16715028
42, 1.69169711145152712e+09, 16715028
42, 1.69169713145169091e+09, 16715044
42, 1.69169715145185208e+09, 16715044
42, 1.69169717145201898e+09, 16715044
43, 1.69169699145035410e+09, 16402072
43, 1.69169701145067811e+09, 16717376
43, 1.69169703145085096e+09, 16717376
43, 1.69169705145106506e+09, 16717376
43, 1.69169707145125103e+09, 16717376
43, 1.69169709145144200e+09, 16717376
43, 1.69169711145163488e+09, 16717376
43, 1.69169713145182109e+09, 16717392
43, 1.69169715145199800e+09, 16717392
43, 1.69169717145220399e+09, 16717392
44, 1.69169699145037699e+09, 16411568
44, 1.69169701145069790e+09, 16804820
44, 1.69169703145086598e+09, 16804820
44, 1.69169705145106006e+09, 16804820
44, 1.69169707145122194e+09, 16804820
44, 1.69169709145139694e+09, 16804820
44, 1.69169711145159006e+09, 16804820
44, 1.69169713145176196e+09, 16804836
44, 1.69169715145194602e+09, 16804836
44, 1.69169717145213199e+09, 16804836
45, 1.69169699145044303e+09, 16347320
45, 1.69169701145078802e+09, 16740572
45, 1.69169703145095801e+09, 16740572
45, 1.69169705145114207e+09, 16740572
45, 1.69169707145131397e+09, 16740572
45, 1.69169709145150399e+09, 16740572
45, 1.69169711145168209e+09, 16740572
45, 1.69169713145186400e+09, 16740588
45, 1.69169715145203805e+09, 16740588
45, 1.69169717145224404e+09, 16740588
46, 1.69169699145041990e+09, 16434696
46, 1.69169701145076704e+09, 16750044
46, 1.69169703145093608e+09, 16750044
46, 1.69169705145112705e+09, 16750044
46, 1.69169707145129299e+09, 16750044
46, 1.69169709145148396e+09, 16750044
46, 1.69169711145164895e+09, 16750044
46, 1.69169713145182991e+09, 16750060
46, 1.69169715145200300e+09, 16750060
46, 1.69169717145218205e+09, 16750060
47, 1.69169699145048308e+09, 16429660
47, 1.69169701145079803e+09, 16744964
47, 1.69169703145096397e+09, 16744964
47, 1.69169705145115590e+09, 16744964
47, 1.69169707145132089e+09, 16744964
47, 1.69169709145151711e+09, 16744964
47, 1.69169711145169997e+09, 16744964
47, 1.69169713145188498e+09, 16744980
47, 1.69169715145205498e+09, 16744980
47, 1.69169717145225692e+09, 16744980
48, 1.69169699145045996e+09, 16415728
48, 1.69169701145080590e+09, 16731028
48, 1.69169703145095611e+09, 16731028
48, 1.69169705145113802e+09, 16731028
48, 1.69169707145130396e+09, 16731028
48, 1.69169709145148492e+09, 16731028
48, 1.69169711145165706e+09, 16731028
48, 1.69169713145182896e+09, 16731044
48, 1.69169715145200491e+09, 16731044
48, 1.69169717145216608e+09, 16731044
49, 1.69169699145037508e+09, 16413764
49, 1.69169701145070410e+09, 16806996
49, 1.69169703145084596e+09, 16807000
49, 1.69169705145101595e+09, 16807000
49, 1.69169707145117211e+09, 16807000
49, 1.69169709145131397e+09, 16807000
49, 1.69169711145148206e+09, 16807000
49, 1.69169713145163894e+09, 16807016
49, 1.69169715145180392e+09, 16807016
49, 1.69169717145195603e+09, 16807016
50, 1.69169699145032907e+09, 16436580
50, 1.69169701145064306e+09, 16751892
50, 1.69169703145086408e+09, 16751892
50, 1.69169705145106292e+09, 16751892
50, 1.69169707145126104e+09, 16751892
50, 1.69169709145147491e+09, 16751892
50, 1.69169711145168710e+09, 16751892
50, 1.69169713145191097e+09, 16751908
50, 1.69169715145210695e+09, 16751908
50, 1.69169717145232701e+09, 16751908
51, 1.69169699145040989e+09, 16400000
51, 1.69169701145074105e+09, 16715300
51, 1.69169703145089698e+09, 16715300
51, 1.69169705145106602e+09, 16715300
51, 1.69169707145121288e+09, 16715300
51, 1.69169709145135498e+09, 16715300
51, 1.69169711145151210e+09, 16715300
51, 1.69169713145165491e+09, 16715316
51, 1.69169715145180702e+09, 16715316
51, 1.69169717145195889e+09, 16715316
52, 1.69169699145042109e+09, 16366236
52, 1.69169701145074606e+09, 16759500
52, 1.69169703145090508e+09, 16759500
52, 1.69169705145106292e+09, 16759500
52, 1.69169707145125008e+09, 16759500
52, 1.69169709145141792e+09, 16759500
52, 1.69169711145159602e+09, 16759500
52, 1.69169713145177102e+09, 16759516
52, 1.69169715145196605e+09, 16759516
52, 1.69169717145214510e+09, 16759516
53, 1.69169699145034909e+09, 16396368
53, 1.69169701145068693e+09, 16711676
53, 1.69169703145087910e+09, 16711676
53, 1.69169705145105290e+09, 16711676
53, 1.69169707145122409e+09, 16711676
53, 1.69169709145140910e+09, 16711676
53, 1.69169711145159602e+09, 16711676
53, 1.69169713145177889e+09, 16711692
53, 1.69169715145194697e+09, 16711692
53, 1.69169717145213199e+09, 16711692
54, 1.69169699145036101e+09, 16425080
54, 1.69169701145062900e+09, 16818292
54, 1.69169703145080805e+09, 16818292
54, 1.69169705145098090e+09, 16818292
54, 1.69169707145114708e+09, 16818292
54, 1.69169709145132208e+09, 16818292
54, 1.69169711145149589e+09, 16818292
54, 1.69169713145168304e+09, 16818308
54, 1.69169715145184994e+09, 16818308
54, 1.69169717145203090e+09, 16818308
55, 1.69169699145045090e+09, 16378660
55, 1.69169701145081091e+09, 16771900
55, 1.69169703145099497e+09, 16771900
55, 1.69169705145116591e+09, 16771900
55, 1.69169707145133495e+09, 16771900
55, 1.69169709145151091e+09, 16771900
55, 1.69169711145166397e+09, 16771900
55, 1.69169713145183802e+09, 16771916
55, 1.69169715145200205e+09, 16771916
55, 1.69169717145218301e+09, 16771916
56, 1.69169699145052195e+09, 16404004
56, 1.69169701145085907e+09, 16719300
56, 1.69169703145110202e+09, 16719300
56, 1.69169705145129609e+09, 16719300
56, 1.69169707145151210e+09, 16719300
56, 1.69169709145171595e+09, 16719300
56, 1.69169711145192790e+09, 16719300
56, 1.69169713145216799e+09, 16719316
56, 1.69169715145233989e+09, 16719316
56, 1.69169717145254397e+09, 16719316
57, 1.69169699145036793e+09, 16410244
57, 1.69169701145071197e+09, 16803484
57, 1.69169703145089507e+09, 16803484
57, 1.69169705145108104e+09, 16803484
57, 1.69169707145128298e+09, 16803484
57, 1.69169709145147610e+09, 16803484
57, 1.69169711145167899e+09, 16803484
57, 1.69169713145188093e+09, 16803500
57, 1.69169715145207596e+09, 16803500
57, 1.69169717145227599e+09, 16803500
58, 1.69169699145043111e+09, 16376688
58, 1.69169701145079994e+09, 16769928
58, 1.69169703145103502e+09, 16769928
58, 1.69169705145124793e+09, 16769928
58, 1.69169707145144892e+09, 16769928
58, 1.69169709145167708e+09, 16769928
58, 1.69169711145189810e+09, 16769928
58, 1.69169713145213103e+09, 16769944
58, 1.69169715145233202e+09, 16769944
58, 1.69169717145255208e+09, 16769944
59, 1.69169699145048690e+09, 16362432
59, 1.69169701145085692e+09, 16755668
59, 1.69169703145110393e+09, 16755668
59, 1.69169705145132494e+09, 16755668
59, 1.69169707145153308e+09, 16755668
59, 1.69169709145175910e+09, 16755668
59, 1.69169711145200706e+09, 16755668
59, 1.69169713145224500e+09, 16755684
59, 1.69169715145245194e+09, 16755684
59, 1.69169717145268011e+09, 16755684
60, 1.69169699145036888e+09, 16402324
60, 1.69169701145068502e+09, 16719652
60, 1.69169703145089507e+09, 16719652
60, 1.69169705145106006e+09, 16719652
60, 1.69169707145124292e+09, 16719652
60, 1.69169709145143104e+09, 16719652
60, 1.69169711145161009e+09, 16719652
60, 1.69169713145178699e+09, 16719668
60, 1.69169715145194292e+09, 16719668
60, 1.69169717145210600e+09, 16719668
61, 1.69169699145044208e+09, 16367444
61, 1.69169701145080209e+09, 16760656
61, 1.69169703145099306e+09, 16760656
61, 1.69169705145116591e+09, 16760656
61, 1.69169707145133495e+09, 16760656
61, 1.69169709145151210e+09, 16760656
61, 1.69169711145170307e+09, 16760656
61, 1.69169713145188498e+09, 16760672
61, 1.69169715145205402e+09, 16760672
61, 1.69169717145223808e+09, 16760672
62, 1.69169699145028996e+09, 16402316
62, 1.69169701145050097e+09, 16717640
62, 1.69169703145066190e+09, 16717640
62, 1.69169705145076299e+09, 16717640
62, 1.69169707145089102e+09, 16717640
62, 1.69169709145099497e+09, 16717640
62, 1.69169711145114207e+09, 16717640
62, 1.69169713145120597e+09, 16717656
62, 1.69169715145137310e+09, 16717656
62, 1.69169717145151806e+09, 16717656
63, 1.69169699145038891e+09, 16390524
63, 1.69169701145067811e+09, 16783764
63, 1.69169703145086408e+09, 16783764
63, 1.69169705145102811e+09, 16783764
63, 1.69169707145119190e+09, 16783764
63, 1.69169709145135403e+09, 16783764
63, 1.69169711145152712e+09, 16783764
63, 1.69169713145168996e+09, 16783780
63, 1.69169715145187497e+09, 16783780
63, 1.69169717145203090e+09, 16783780
64, 1.69169699145047498e+09, 16358252
64, 1.69169701145083499e+09, 16751444
64, 1.69169703145102811e+09, 16751444
64, 1.69169705145126009e+09, 16751444
64, 1.69169707145146394e+09, 16751444
64, 1.69169709145168805e+09, 16751444
64, 1.69169711145189810e+09, 16751444
64, 1.69169713145211196e+09, 16751460
64, 1.69169715145232511e+09, 16751460
64, 1.69169717145254111e+09, 16751460
65, 1.69169699145040894e+09, 16368980
65, 1.69169701145077801e+09, 16762220
65, 1.69169703145100307e+09, 16762220
65, 1.69169705145120001e+09, 16762220
65, 1.69169707145145106e+09, 16762220
65, 1.69169709145167303e+09, 16762220
65, 1.69169711145188808e+09, 16762220
65, 1.69169713145210695e+09, 16762236
65, 1.69169715145234108e+09, 16762236
65, 1.69169717145255995e+09, 16762236
66, 1.69169699145042610e+09, 16364664
66, 1.69169701145079494e+09, 16757920
66, 1.69169703145096803e+09, 16757920
66, 1.69169705145114112e+09, 16757920
66, 1.69169707145135498e+09, 16757920
66, 1.69169709145154405e+09, 16757920
66, 1.69169711145173812e+09, 16757920
66, 1.69169713145192099e+09, 16757936
66, 1.69169715145212293e+09, 16757936
66, 1.69169717145230198e+09, 16757936
67, 1.69169699145034409e+09, 16354032
67, 1.69169701145065904e+09, 16747264
67, 1.69169703145082307e+09, 16747264
67, 1.69169705145102000e+09, 16747264
67, 1.69169707145118904e+09, 16747264
67, 1.69169709145136189e+09, 16747264
67, 1.69169711145156407e+09, 16747264
67, 1.69169713145175290e+09, 16747280
67, 1.69169715145193696e+09, 16747280
67, 1.69169717145211101e+09, 16747280
68, 1.69169699145053411e+09, 16439620
68, 1.69169701145082998e+09, 16832860
68, 1.69169703145098901e+09, 16832860
68, 1.69169705145117211e+09, 16832860
68, 1.69169707145134306e+09, 16832860
68, 1.69169709145149899e+09, 16832860
68, 1.69169711145167494e+09, 16832860
68, 1.69169713145184112e+09, 16832876
68, 1.69169715145202088e+09, 16832876
68, 1.69169717145218706e+09, 16832876
69, 1.69169699145049906e+09, 16403052
69, 1.69169701145081997e+09, 16722464
69, 1.69169703145098305e+09, 16722464
69, 1.69169705145117211e+09, 16722464
69, 1.69169707145133400e+09, 16722464
69, 1.69169709145148897e+09, 16722464
69, 1.69169711145166993e+09, 16722464
69, 1.69169713145184302e+09, 16722480
